$Y:\mLB_TP2\08_Projektbearbeitung\utg\Pruefung\Druckproben\Druckversuch_DIN50106.zs2
Vorkraft                                500 N
Prüfgeschwindigkeit                     0.0067 1/s
Durchmesser                             9.95 mm
Probenhoehe                             13.99 mm
$
         Standardweg;       Standardkraft;           Pruefzeit
 5.880916595459e+000; 9.470332812500e+004; 7.402000427246e+001
 5.882823467255e+000; 9.472871875000e+004; 7.404000091553e+001
 5.884655475616e+000; 9.475232812500e+004; 7.405999755859e+001
 5.886512756348e+000; 9.477700781250e+004; 7.408000183105e+001
 5.888419151306e+000; 9.480204687500e+004; 7.409999847412e+001
 5.890226840973e+000; 9.482815625000e+004; 7.412000274658e+001
 5.892158031464e+000; 9.485283593750e+004; 7.413999938965e+001
 5.894015312195e+000; 9.487823437500e+004; 7.416000366211e+001
 5.895946502686e+000; 9.490362500000e+004; 7.418000030518e+001
 5.897803306580e+000; 9.492473437500e+004; 7.419999694824e+001
 5.899660587311e+000; 9.494798437500e+004; 7.422000122070e+001
 5.901566982269e+000; 9.497051562500e+004; 7.423999786377e+001
 5.903399467468e+000; 9.498839843750e+004; 7.426000213623e+001
 5.905305862427e+000; 9.500842968750e+004; 7.427999877930e+001
 5.907138347626e+000; 9.503025000000e+004; 7.430000305176e+001
 5.909019947052e+000; 9.505027343750e+004; 7.431999969482e+001
 5.910976409912e+000; 9.506780468750e+004; 7.434000396729e+001
 5.912808418274e+000; 9.508747656250e+004; 7.436000061035e+001
 5.914690494537e+000; 9.510750781250e+004; 7.437999725342e+001
 5.916547298431e+000; 9.512575000000e+004; 7.440000152588e+001
 5.918404579163e+000; 9.514434375000e+004; 7.441999816895e+001
 5.920286178589e+000; 9.516437500000e+004; 7.444000244141e+001
 5.922118663788e+000; 9.518476562500e+004; 7.445999908447e+001
 5.924000263214e+000; 9.520729687500e+004; 7.448000335693e+001
 5.925857543945e+000; 9.523161718750e+004; 7.450000000000e+001
 5.927739143372e+000; 9.525701562500e+004; 7.452000427246e+001
 5.929695129395e+000; 9.528491406250e+004; 7.454000091553e+001
 5.931502819061e+000; 9.531460156250e+004; 7.455999755859e+001
 5.933434009552e+000; 9.534178906250e+004; 7.458000183105e+001
 5.935291290283e+000; 9.536896875000e+004; 7.459999847412e+001
 5.937148094177e+000; 9.539615625000e+004; 7.462000274658e+001
 5.939054965973e+000; 9.542297656250e+004; 7.463999938965e+001
 5.940886974335e+000; 9.544944531250e+004; 7.466000366211e+001
 5.942793846130e+000; 9.547627343750e+004; 7.468000030518e+001
 5.944675445557e+000; 9.550167187500e+004; 7.469999694824e+001
 5.946557521820e+000; 9.552706250000e+004; 7.472000122070e+001
 5.948439121246e+000; 9.555067187500e+004; 7.473999786377e+001
 5.950271606445e+000; 9.557249218750e+004; 7.476000213623e+001
 5.952178001404e+000; 9.559359375000e+004; 7.477999877930e+001
 5.954010486603e+000; 9.561362500000e+004; 7.480000305176e+001
 5.955867290497e+000; 9.563329687500e+004; 7.481999969482e+001
 5.957724571228e+000; 9.565367968750e+004; 7.484000396729e+001
 5.959606170654e+000; 9.567514062500e+004; 7.486000061035e+001
 5.961562156677e+000; 9.569625000000e+004; 7.487999725342e+001
 5.963394641876e+000; 9.571806250000e+004; 7.490000152588e+001
 5.965301036835e+000; 9.573917187500e+004; 7.491999816895e+001
 5.967158317566e+000; 9.575848437500e+004; 7.494000244141e+001
 5.969039916992e+000; 9.577743750000e+004; 7.495999908447e+001
 5.970921993256e+000; 9.579746875000e+004; 7.498000335693e+001
 5.972754001617e+000; 9.581821875000e+004; 7.500000000000e+001
 5.974660873413e+000; 9.584110937500e+004; 7.502000427246e+001
 5.976517677307e+000; 9.586471093750e+004; 7.504000091553e+001
 5.978424549103e+000; 9.588796093750e+004; 7.505999755859e+001
 5.980330944061e+000; 9.591228906250e+004; 7.508000183105e+001
 5.982138633728e+000; 9.593767968750e+004; 7.509999847412e+001
 5.984045028687e+000; 9.596057031250e+004; 7.512000274658e+001
 5.985902309418e+000; 9.598382031250e+004; 7.513999938965e+001
 5.987759113312e+000; 9.600921875000e+004; 7.516000366211e+001
 5.989665985107e+000; 9.603353906250e+004; 7.518000030518e+001
 5.991473197937e+000; 9.605571875000e+004; 7.519999694824e+001
 5.993380069733e+000; 9.608182812500e+004; 7.522000122070e+001
 5.995236873627e+000; 9.610793750000e+004; 7.523999786377e+001
 5.997168064117e+000; 9.613082812500e+004; 7.526000213623e+001
 5.999025344849e+000; 9.615550781250e+004; 7.527999877930e+001
 6.000882148743e+000; 9.617803906250e+004; 7.530000305176e+001
 6.002789020538e+000; 9.619878906250e+004; 7.531999969482e+001
 6.004621028900e+000; 9.621953125000e+004; 7.534000396729e+001
 6.006527900696e+000; 9.623956250000e+004; 7.536000061035e+001
 6.008384704590e+000; 9.625959375000e+004; 7.537999725342e+001
 6.010241985321e+000; 9.627926562500e+004; 7.540000152588e+001
 6.012197971344e+000; 9.629965625000e+004; 7.541999816895e+001
 6.014030456543e+000; 9.631825000000e+004; 7.544000244141e+001
 6.015912055969e+000; 9.634007031250e+004; 7.545999908447e+001
 6.017794132233e+000; 9.635867187500e+004; 7.548000335693e+001
 6.019650936127e+000; 9.637906250000e+004; 7.550000000000e+001
 6.021533012390e+000; 9.639908593750e+004; 7.552000427246e+001
 6.023340225220e+000; 9.642054687500e+004; 7.554000091553e+001
 6.025222301483e+000; 9.644272656250e+004; 7.555999755859e+001
 6.027079105377e+000; 9.646776562500e+004; 7.558000183105e+001
 6.028985977173e+000; 9.649280468750e+004; 7.559999847412e+001
 6.030917167664e+000; 9.652105468750e+004; 7.562000274658e+001
 6.032749176025e+000; 9.654681250000e+004; 7.563999938965e+001
 6.034656047821e+000; 9.657471093750e+004; 7.566000366211e+001
 6.036537647247e+000; 9.660117968750e+004; 7.568000030518e+001
 6.038370132446e+000; 9.662800781250e+004; 7.569999694824e+001
 6.040301322937e+000; 9.665446875000e+004; 7.572000122070e+001
 6.042133808136e+000; 9.668272656250e+004; 7.573999786377e+001
 6.044015407562e+000; 9.670848437500e+004; 7.576000213623e+001
 6.045897483826e+000; 9.673495312500e+004; 7.577999877930e+001
 6.047803878784e+000; 9.676213281250e+004; 7.580000305176e+001
 6.049661159515e+000; 9.678467187500e+004; 7.581999969482e+001
 6.051493167877e+000; 9.680827343750e+004; 7.584000396729e+001
 6.053400039673e+000; 9.683224218750e+004; 7.586000061035e+001
 6.055232048035e+000; 9.685298437500e+004; 7.587999725342e+001
 6.057114124298e+000; 9.687265625000e+004; 7.590000152588e+001
 6.058970928192e+000; 9.689518750000e+004; 7.591999816895e+001
 6.060803413391e+000; 9.691772656250e+004; 7.594000244141e+001
 6.062784194946e+000; 9.693954687500e+004; 7.595999908447e+001
 6.064640998840e+000; 9.695992968750e+004; 7.598000335693e+001
 6.066523075104e+000; 9.698210937500e+004; 7.600000000000e+001
 6.068379878998e+000; 9.700178125000e+004; 7.602000427246e+001
 6.070261955261e+000; 9.702288281250e+004; 7.604000091553e+001
 6.072143554688e+000; 9.704327343750e+004; 7.605999755859e+001
 6.073976039886e+000; 9.706616406250e+004; 7.608000183105e+001
 6.075882434845e+000; 9.709012500000e+004; 7.609999847412e+001
 6.077739715576e+000; 9.711516406250e+004; 7.612000274658e+001
 6.079621315002e+000; 9.713877343750e+004; 7.613999938965e+001
 6.081577301025e+000; 9.716381250000e+004; 7.616000366211e+001
 6.083360195160e+000; 9.718920312500e+004; 7.618000030518e+001
 6.085291385651e+000; 9.721424218750e+004; 7.619999694824e+001
 6.087148666382e+000; 9.723999218750e+004; 7.622000122070e+001
 6.088981151581e+000; 9.726610937500e+004; 7.623999786377e+001
 6.090887546539e+000; 9.729257031250e+004; 7.626000213623e+001
 6.092695236206e+000; 9.731975781250e+004; 7.627999877930e+001
 6.094601631165e+000; 9.734729687500e+004; 7.630000305176e+001
 6.096483230591e+000; 9.737305468750e+004; 7.631999969482e+001
 6.098390102386e+000; 9.739880468750e+004; 7.634000396729e+001
 6.100271701813e+000; 9.742348437500e+004; 7.636000061035e+001
 6.102104187012e+000; 9.744637500000e+004; 7.637999725342e+001
 6.104010581970e+000; 9.746855468750e+004; 7.640000152588e+001
 6.105867862701e+000; 9.748965625000e+004; 7.641999816895e+001
 6.107749462128e+000; 9.751004687500e+004; 7.644000244141e+001
 6.109631538391e+000; 9.753078906250e+004; 7.645999908447e+001
 6.111463546753e+000; 9.755153125000e+004; 7.648000335693e+001
 6.113420009613e+000; 9.757228125000e+004; 7.650000000000e+001
 6.115276813507e+000; 9.759338281250e+004; 7.652000427246e+001
 6.117158889771e+000; 9.761448437500e+004; 7.654000091553e+001
 6.119015693665e+000; 9.763379687500e+004; 7.655999755859e+001
 6.120872974396e+000; 9.765347656250e+004; 7.658000183105e+001
 6.122754573822e+000; 9.767314843750e+004; 7.659999847412e+001
 6.124587059021e+000; 9.769389062500e+004; 7.662000274658e+001
 6.126468658447e+000; 9.771714062500e+004; 7.663999938965e+001
 6.128301143646e+000; 9.774146093750e+004; 7.666000366211e+001
 6.130207538605e+000; 9.776650000000e+004; 7.668000030518e+001
 6.132163524628e+000; 9.779403906250e+004; 7.669999694824e+001
 6.133971214294e+000; 9.782193750000e+004; 7.672000122070e+001
 6.135877609253e+000; 9.784697656250e+004; 7.673999786377e+001
 6.137784481049e+000; 9.787559375000e+004; 7.676000213623e+001
 6.139591693878e+000; 9.790492187500e+004; 7.677999877930e+001
 6.141548156738e+000; 9.792996093750e+004; 7.680000305176e+001
 6.143380165100e+000; 9.795785937500e+004; 7.681999969482e+001
 6.145237445831e+000; 9.798718750000e+004; 7.684000396729e+001
 6.147143840790e+000; 9.801150781250e+004; 7.686000061035e+001
 6.149025917053e+000; 9.803762500000e+004; 7.687999725342e+001
 6.150907516479e+000; 9.806301562500e+004; 7.690000152588e+001
 6.152740001678e+000; 9.808554687500e+004; 7.691999816895e+001
 6.154646396637e+000; 9.810700781250e+004; 7.694000244141e+001
 6.156478881836e+000; 9.812846875000e+004; 7.695999908447e+001
 6.158335685730e+000; 9.814814843750e+004; 7.698000335693e+001
 6.160192966461e+000; 9.816925000000e+004; 7.700000000000e+001
 6.162049770355e+000; 9.819106250000e+004; 7.702000427246e+001
 6.164005756378e+000; 9.821109375000e+004; 7.704000091553e+001
 6.165887832642e+000; 9.823363281250e+004; 7.705999755859e+001
 6.167744636536e+000; 9.825330468750e+004; 7.708000183105e+001
 6.169626712799e+000; 9.827476562500e+004; 7.709999847412e+001
 6.171483516693e+000; 9.829264843750e+004; 7.712000274658e+001
 6.173390388489e+000; 9.831410937500e+004; 7.713999938965e+001
 6.175222396851e+000; 9.833485156250e+004; 7.716000366211e+001
 6.177104473114e+000; 9.835667187500e+004; 7.718000030518e+001
 6.178961277008e+000; 9.838135156250e+004; 7.719999694824e+001
 6.180843353271e+000; 9.840496093750e+004; 7.722000122070e+001
 6.182799339294e+000; 9.843107031250e+004; 7.723999786377e+001
 6.184582233429e+000; 9.845789843750e+004; 7.726000213623e+001
 6.186513423920e+000; 9.848328906250e+004; 7.727999877930e+001
 6.188395023346e+000; 9.850904687500e+004; 7.730000305176e+001
 6.190202713013e+000; 9.853765625000e+004; 7.731999969482e+001
 6.192133903503e+000; 9.856198437500e+004; 7.734000396729e+001
 6.193966388702e+000; 9.858737500000e+004; 7.736000061035e+001
 6.195847988129e+000; 9.861778125000e+004; 7.737999725342e+001
 6.197730064392e+000; 9.864246093750e+004; 7.740000152588e+001
 6.199611663818e+000; 9.866678125000e+004; 7.741999816895e+001
 6.201518535614e+000; 9.869396093750e+004; 7.744000244141e+001
 6.203350543976e+000; 9.871828906250e+004; 7.745999908447e+001
 6.205257415771e+000; 9.873975000000e+004; 7.748000335693e+001
 6.207089424133e+000; 9.876085156250e+004; 7.750000000000e+001
 6.208971500397e+000; 9.878302343750e+004; 7.752000427246e+001
 6.210853099823e+000; 9.880448437500e+004; 7.754000091553e+001
 6.212710380554e+000; 9.882523437500e+004; 7.755999755859e+001
 6.214666366577e+000; 9.884597656250e+004; 7.758000183105e+001
 6.216523170471e+000; 9.886743750000e+004; 7.759999847412e+001
 6.218355655670e+000; 9.888782812500e+004; 7.762000274658e+001
 6.220237731934e+000; 9.890678125000e+004; 7.763999938965e+001
 6.222094535828e+000; 9.892717187500e+004; 7.766000366211e+001
 6.223976135254e+000; 9.894863281250e+004; 7.768000030518e+001
 6.225833415985e+000; 9.897081250000e+004; 7.769999694824e+001
 6.227690696716e+000; 9.899513281250e+004; 7.772000122070e+001
 6.229547500610e+000; 9.902160156250e+004; 7.773999786377e+001
 6.231429576874e+000; 9.904771093750e+004; 7.776000213623e+001
 6.233385562897e+000; 9.907525000000e+004; 7.777999877930e+001
 6.235192775726e+000; 9.910386718750e+004; 7.780000305176e+001
 6.237124443054e+000; 9.913176562500e+004; 7.781999969482e+001
 6.239006042480e+000; 9.915894531250e+004; 7.784000396729e+001
 6.240838527679e+000; 9.918685156250e+004; 7.786000061035e+001
 6.242769718170e+000; 9.921367187500e+004; 7.787999725342e+001
 6.244602203369e+000; 9.924085937500e+004; 7.790000152588e+001
 6.246459007263e+000; 9.926911718750e+004; 7.791999816895e+001
 6.248365879059e+000; 9.929701562500e+004; 7.794000244141e+001
 6.250247478485e+000; 9.932383593750e+004; 7.795999908447e+001
 6.252129077911e+000; 9.935066406250e+004; 7.798000335693e+001
 6.253961563110e+000; 9.937677343750e+004; 7.800000000000e+001
 6.255867958069e+000; 9.940074218750e+004; 7.802000427246e+001
 6.257700443268e+000; 9.942256250000e+004; 7.804000091553e+001
 6.259557723999e+000; 9.944330468750e+004; 7.805999755859e+001
 6.261464118958e+000; 9.946548437500e+004; 7.808000183105e+001
 6.263271808624e+000; 9.948765625000e+004; 7.809999847412e+001
 6.265227794647e+000; 9.951018750000e+004; 7.812000274658e+001
 6.267109394073e+000; 9.953200781250e+004; 7.813999938965e+001
 6.268966674805e+000; 9.955454687500e+004; 7.816000366211e+001
 6.270848274231e+000; 9.957564843750e+004; 7.818000030518e+001
 6.272730350494e+000; 9.959746093750e+004; 7.819999694824e+001
 6.274587154388e+000; 9.961857031250e+004; 7.822000122070e+001
 6.276444435120e+000; 9.964003125000e+004; 7.823999786377e+001
 6.278350830078e+000; 9.966578125000e+004; 7.826000213623e+001
 6.280183315277e+000; 9.969296875000e+004; 7.827999877930e+001
 6.282089710236e+000; 9.971657031250e+004; 7.830000305176e+001
 6.284020900726e+000; 9.974411718750e+004; 7.831999969482e+001
 6.285828590393e+000; 9.977380468750e+004; 7.834000396729e+001
 6.287734985352e+000; 9.979848437500e+004; 7.836000061035e+001
 6.289617061615e+000; 9.982530468750e+004; 7.837999725342e+001
 6.291424751282e+000; 9.985285156250e+004; 7.840000152588e+001
 6.293355941772e+000; 9.987824218750e+004; 7.841999816895e+001
 6.295163631439e+000; 9.990507031250e+004; 7.844000244141e+001
 6.297045230865e+000; 9.993332812500e+004; 7.845999908447e+001
 6.298951625824e+000; 9.996014843750e+004; 7.848000335693e+001
 6.300833702087e+000; 9.998483593750e+004; 7.850000000000e+001
 6.302740097046e+000; 1.000123750000e+005; 7.852000427246e+001
 6.304572582245e+000; 1.000349062500e+005; 7.854000091553e+001
 6.306478977203e+000; 1.000599453125e+005; 7.855999755859e+001
 6.308336257935e+000; 1.000796171875e+005; 7.858000183105e+001
 6.310217857361e+000; 1.001042968750e+005; 7.859999847412e+001
 6.312124729156e+000; 1.001228984375e+005; 7.862000274658e+001
 6.313907146454e+000; 1.001465000000e+005; 7.863999938965e+001
 6.315887928009e+000; 1.001643906250e+005; 7.866000366211e+001
 6.317770004272e+000; 1.001854921875e+005; 7.868000030518e+001
 6.319602012634e+000; 1.002055234375e+005; 7.869999694824e+001
 6.321484088898e+000; 1.002251953125e+005; 7.872000122070e+001
 6.323340892792e+000; 1.002441484375e+005; 7.873999786377e+001
 6.325222969055e+000; 1.002648984375e+005; 7.876000213623e+001
 6.327079772949e+000; 1.002852812500e+005; 7.877999877930e+001
 6.328937053680e+000; 1.003078203125e+005; 7.880000305176e+001
 6.330793857574e+000; 1.003325000000e+005; 7.881999969482e+001
 6.332675933838e+000; 1.003571796875e+005; 7.884000396729e+001
 6.334631919861e+000; 1.003861484375e+005; 7.886000061035e+001
 6.336439609528e+000; 1.004133359375e+005; 7.887999725342e+001
 6.338346004486e+000; 1.004398046875e+005; 7.890000152588e+001
 6.340252876282e+000; 1.004698437500e+005; 7.891999816895e+001
 6.342060089111e+000; 1.004984609375e+005; 7.894000244141e+001
 6.343991756439e+000; 1.005242109375e+005; 7.895999908447e+001
 6.345848560333e+000; 1.005535468750e+005; 7.898000335693e+001
 6.347681045532e+000; 1.005839453125e+005; 7.900000000000e+001
 6.349612236023e+000; 1.006118437500e+005; 7.902000427246e+001
 6.351493835449e+000; 1.006386718750e+005; 7.904000091553e+001
 6.353375911713e+000; 1.006662109375e+005; 7.905999755859e+001
 6.355207920074e+000; 1.006908906250e+005; 7.908000183105e+001
 6.357114791870e+000; 1.007137812500e+005; 7.909999847412e+001
 6.358946800232e+000; 1.007366796875e+005; 7.912000274658e+001
 6.360804080963e+000; 1.007595703125e+005; 7.913999938965e+001
 6.362710475922e+000; 1.007831718750e+005; 7.916000366211e+001
 6.364518165588e+000; 1.008071406250e+005; 7.918000030518e+001
 6.366474151611e+000; 1.008296718750e+005; 7.919999694824e+001
 6.368356227875e+000; 1.008525625000e+005; 7.922000122070e+001
 6.370188236237e+000; 1.008751015625e+005; 7.923999786377e+001
 6.372119903564e+000; 1.008965625000e+005; 7.926000213623e+001
 6.373951911926e+000; 1.009176640625e+005; 7.927999877930e+001
 6.375833988190e+000; 1.009398359375e+005; 7.930000305176e+001
 6.377690792084e+000; 1.009616562500e+005; 7.931999969482e+001
 6.379572868347e+000; 1.009856250000e+005; 7.934000396729e+001
 6.381429672241e+000; 1.010117343750e+005; 7.936000061035e+001
 6.383311748505e+000; 1.010378437500e+005; 7.937999725342e+001
 6.385267734528e+000; 1.010650234375e+005; 7.940000152588e+001
 6.387074947357e+000; 1.010922109375e+005; 7.941999816895e+001
 6.388957023621e+000; 1.011190390625e+005; 7.944000244141e+001
 6.390863418579e+000; 1.011455078125e+005; 7.945999908447e+001
 6.392646312714e+000; 1.011723281250e+005; 7.948000335693e+001
 6.394577503204e+000; 1.011991562500e+005; 7.950000000000e+001
 6.396434783936e+000; 1.012274140625e+005; 7.952000427246e+001
 6.398266792297e+000; 1.012571015625e+005; 7.954000091553e+001
 6.400198459625e+000; 1.012850000000e+005; 7.955999755859e+001
 6.402055263519e+000; 1.013118281250e+005; 7.958000183105e+001
 6.403986930847e+000; 1.013386484375e+005; 7.959999847412e+001
 6.405818939209e+000; 1.013633281250e+005; 7.962000274658e+001
 6.407725811005e+000; 1.013872968750e+005; 7.963999938965e+001
 6.409582614899e+000; 1.014101875000e+005; 7.966000366211e+001
 6.411439895630e+000; 1.014323671875e+005; 7.968000030518e+001
 6.413346290588e+000; 1.014556093750e+005; 7.969999694824e+001
 6.415153980255e+000; 1.014795781250e+005; 7.972000122070e+001
 6.417109966278e+000; 1.014992500000e+005; 7.973999786377e+001
 6.418991565704e+000; 1.015207109375e+005; 7.976000213623e+001
 6.420824050903e+000; 1.015453906250e+005; 7.977999877930e+001
 6.422730445862e+000; 1.015657812500e+005; 7.980000305176e+001
 6.424562931061e+000; 1.015843750000e+005; 7.981999969482e+001
 6.426444530487e+000; 1.016090546875e+005; 7.984000396729e+001
 6.428301811218e+000; 1.016308750000e+005; 7.986000061035e+001
 6.430134296417e+000; 1.016537656250e+005; 7.987999725342e+001
 6.432015895844e+000; 1.016816640625e+005; 7.990000152588e+001
 6.433897495270e+000; 1.017088515625e+005; 7.991999816895e+001
